"¥éË""COU""",Country,IND,Indicator,SEX,AGE,Age Group,TIME,Unit Code,Unit,PowerCode Code,PowerCode,Value
FIN,Finland,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,60
FIN,Finland,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,89.1
FRA,France,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,4
FRA,France,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,1.6
FRA,France,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,30.1
FRA,France,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,9.2
FRA,France,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,64.5
FRA,France,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,88
DEU,Germany,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,1.7
DEU,Germany,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,0.9
DEU,Germany,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,39.2
DEU,Germany,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,13.8
DEU,Germany,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,59.1
DEU,Germany,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,85.3
GRC,Greece,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,12.8
GRC,Greece,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,11.8
GRC,Greece,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,20.4
GRC,Greece,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,8.2
GRC,Greece,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,66.8
GRC,Greece,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,80.1
HUN,Hungary,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,6.9
HUN,Hungary,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,2.8
HUN,Hungary,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,39.9
HUN,Hungary,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,19.1
HUN,Hungary,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,53.2
HUN,Hungary,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,78
ISL,Iceland,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,5.4
ISL,Iceland,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,2.2
ISL,Iceland,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,27.2
ISL,Iceland,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,6.5
ISL,Iceland,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,67.4
ISL,Iceland,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,91.3
ITA,Italy,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,4.9
ITA,Italy,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,2.5
ITA,Italy,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,35.6
ITA,Italy,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,13
ITA,Italy,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,59.5
ITA,Italy,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,84.5
JPN,Japan,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,3.8
JPN,Japan,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,3
JPN,Japan,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,33.6
JPN,Japan,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,14.3
JPN,Japan,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,62.7
JPN,Japan,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,82.7
KOR,Korea,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2015,PC,Percentage,0,Units,5.2
KOR,Korea,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,5
KOR,Korea,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2015,PC,Percentage,0,Units,5.2
KOR,Korea,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,4.8
KOR,Korea,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2015,PC,Percentage,0,Units,33.4
KOR,Korea,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,33.4
KOR,Korea,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2015,PC,Percentage,0,Units,13.7
KOR,Korea,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,13.3
KOR,Korea,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2015,PC,Percentage,0,Units,61.4
KOR,Korea,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,61.7
KOR,Korea,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2015,PC,Percentage,0,Units,81.1
KOR,Korea,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,81.8
LUX,Luxembourg,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,0.7
LUX,Luxembourg,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,0
LUX,Luxembourg,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,16.2
LUX,Luxembourg,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,3.4
LUX,Luxembourg,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,71.8
LUX,Luxembourg,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,84.6
MEX,Mexico,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,18.8
MEX,Mexico,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,3.5
MEX,Mexico,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,31.1
MEX,Mexico,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,17.1
MEX,Mexico,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,50.2
MEX,Mexico,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,79.4
NLD,Netherlands,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,2.8
NLD,Netherlands,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,1.3
NLD,Netherlands,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,23.3
NLD,Netherlands,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2014,PC,Percentage,0,Units,5.5
NLD,Netherlands,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,5.6
NLD,Netherlands,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,73.9
NLD,Netherlands,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2014,PC,Percentage,0,Units,93.2
NLD,Netherlands,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,93.1
NZL,New Zealand,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2014,PC,Percentage,0,Units,8.1
NZL,New Zealand,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2015,PC,Percentage,0,Units,8
NZL,New Zealand,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,8.4
NZL,New Zealand,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2014,PC,Percentage,0,Units,3.9
NZL,New Zealand,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2015,PC,Percentage,0,Units,4
NZL,New Zealand,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,4.3
NZL,New Zealand,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2014,PC,Percentage,0,Units,30.6
NZL,New Zealand,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2015,PC,Percentage,0,Units,32.3
NZL,New Zealand,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,30.1
NZL,New Zealand,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2014,PC,Percentage,0,Units,9.6
NZL,New Zealand,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2015,PC,Percentage,0,Units,10.1
NZL,New Zealand,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,8.9
NZL,New Zealand,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2014,PC,Percentage,0,Units,60.5
NZL,New Zealand,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2015,PC,Percentage,0,Units,58.9
NZL,New Zealand,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,61.4
NZL,New Zealand,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2014,PC,Percentage,0,Units,86
NZL,New Zealand,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2015,PC,Percentage,0,Units,85.5
NZL,New Zealand,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,86.7
NOR,Norway,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,3.1
NOR,Norway,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,1
NOR,Norway,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,30.7
NOR,Norway,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,6.9
NOR,Norway,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,66.3
NOR,Norway,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,92.1
POL,Poland,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,11.5
POL,Poland,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,9.4
POL,Poland,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,43.1
POL,Poland,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,16.8
POL,Poland,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,45.4
POL,Poland,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,73.8
PRT,Portugal,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,8.9
PRT,Portugal,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,4.8
PRT,Portugal,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,33.4
PRT,Portugal,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,15.1
PRT,Portugal,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,57.7
PRT,Portugal,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,80.1
SVK,Slovak Republic,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,4.1
SVK,Slovak Republic,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,1.4
SVK,Slovak Republic,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,48.9
SVK,Slovak Republic,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,21.1
SVK,Slovak Republic,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,47
SVK,Slovak Republic,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,77.5
ESP,Spain,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,6
ESP,Spain,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,2.1
ESP,Spain,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,28.9
ESP,Spain,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,8.5
ESP,Spain,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,65.1
ESP,Spain,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,89.4
SWE,Sweden,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,2.7
SWE,Sweden,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,1
SWE,Sweden,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,28.3
SWE,Sweden,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,6.9
SWE,Sweden,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,69
SWE,Sweden,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,92.1
CHE,Switzerland,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,3.7
CHE,Switzerland,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,2.8
CHE,Switzerland,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,29.1
CHE,Switzerland,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,9.6
CHE,Switzerland,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,64.6
CHE,Switzerland,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,84.9
TUR,Turkey,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,15.5
TUR,Turkey,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,28.7
TUR,Turkey,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2014,PC,Percentage,0,Units,32.4
TUR,Turkey,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2015,PC,Percentage,0,Units,32
TUR,Turkey,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,31.6
TUR,Turkey,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2014,PC,Percentage,0,Units,17.1
TUR,Turkey,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2015,PC,Percentage,0,Units,16.2
TUR,Turkey,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,15.9
TUR,Turkey,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2014,PC,Percentage,0,Units,51.5
TUR,Turkey,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2015,PC,Percentage,0,Units,52.2
TUR,Turkey,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,53
TUR,Turkey,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2014,PC,Percentage,0,Units,50
TUR,Turkey,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2015,PC,Percentage,0,Units,52.7
TUR,Turkey,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,55.4
GBR,United Kingdom,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2015,PC,Percentage,0,Units,1.6
GBR,United Kingdom,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,1.6
GBR,United Kingdom,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2015,PC,Percentage,0,Units,0.6
GBR,United Kingdom,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,0.6
GBR,United Kingdom,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2015,PC,Percentage,0,Units,28.1
GBR,United Kingdom,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,27.8
GBR,United Kingdom,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2015,PC,Percentage,0,Units,7.6
GBR,United Kingdom,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,7.6
GBR,United Kingdom,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2015,PC,Percentage,0,Units,70.4
GBR,United Kingdom,EMP13_S,"Share of employed working in services, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,70.6
GBR,United Kingdom,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2015,PC,Percentage,0,Units,91.7
GBR,United Kingdom,EMP13_S,"Share of employed working in services, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,91.8
USA,United States,EMP13_A,"Share of employed working in agriculture, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,2.3
USA,United States,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,0.9
USA,United States,EMP13_I,"Share of employed working in industry, by sex",MEN,TOTAL,Total,2016,PC,Percentage,0,Units,27.4
USA,United States,EMP13_I,"Share of employed working in industry, by sex",WOMEN,TOTAL,Total,2016,PC,Percentage,0,Units,8.2
